,x,y,sigma,num_iteration,topographic_error,quantization_error,elapsed_seconds,seconds_per_iteration
557,10,3,0.75,25000,0.5656399726214921,121.215026312125,75.55466139409691,0.0030221864557638763
558,6,10,1.0,100000,0.5663244353182751,117.51983912007346,704.7845034087077,0.0070478450340870765
559,4,7,0.5,25000,0.568104038329911,121.99178836712613,88.55274350754917,0.0035421097403019667
560,8,8,1.0,25000,0.5682409308692676,117.20436608079801,201.3640900356695,0.00805456360142678
561,6,9,1.0,100000,0.5711156741957564,118.16971614061288,641.4162482814863,0.006414162482814863
562,4,7,1.0,50000,0.5723477070499657,121.37556686919294,117.17798852082342,0.0023435597704164683
563,9,6,1.0,50000,0.5737166324435319,118.07118330174387,349.11946837604046,0.006982389367520809
564,6,5,1.0,50000,0.5745379876796715,120.62853116413619,133.0023259157315,0.0026600465183146296
565,9,5,1.0,25000,0.574674880219028,118.91713139414793,140.78407252207398,0.005631362900882959
566,3,10,0.75,25000,0.574674880219028,121.64221469048384,71.17465855460614,0.0028469863421842455
567,10,8,1.0,100000,0.575359342915811,116.46604099385956,953.0046464744955,0.009530046464744955
568,6,8,1.0,100000,0.5759069130732375,118.89034465975502,551.3127749245614,0.005513127749245614
569,4,6,0.5,25000,0.5759069130732375,122.68836414208313,53.14006835501641,0.0021256027342006563
570,7,4,0.75,10000,0.5763175906913073,121.65756103140879,31.744050730019808,0.0031744050730019807
571,4,4,0.1,25000,0.5779603011635865,124.6537415131858,38.4419968072325,0.0015376798722893
572,9,10,1.0,10000,0.5786447638603696,115.45129078182168,226.7397325783968,0.02267397325783968
573,3,3,0.1,100000,0.5786447638603696,127.73981180457977,74.22186339925975,0.0007422186339925975
574,9,6,1.0,25000,0.5793292265571527,117.97785520949583,169.2002632515505,0.00676801053006202
575,8,6,1.0,100000,0.5804243668720055,118.96690047086939,583.2728721043095,0.005832728721043095
576,3,3,0.1,50000,0.5806981519507187,128.9147693529018,42.13980691879988,0.0008427961383759975
577,10,9,1.0,25000,0.5812457221081451,115.41448024187414,299.1787731591612,0.011967150926366448
578,8,4,0.75,50000,0.5819301848049281,121.12709832776723,165.8191168187186,0.003316382336374372
579,5,5,0.75,50000,0.583025325119781,122.33214220876715,96.3849538275972,0.001927699076551944
580,4,10,1.0,100000,0.5835728952772073,119.71762314077998,418.511035556905,0.00418511035556905
581,6,5,0.75,10000,0.5838466803559206,120.93591797789905,33.55344822630286,0.003355344822630286
582,4,6,0.75,50000,0.5841204654346338,122.90182897235361,92.75157118588686,0.0018550314237177372
583,6,4,0.75,50000,0.5841204654346338,122.90182897235361,92.06279778573662,0.0018412559557147324
584,9,9,1.0,10000,0.5857631759069131,115.96712662188546,109.33403653185815,0.010933403653185814
585,6,10,1.0,25000,0.5859000684462696,117.5374701065089,197.67075415607542,0.007906830166243016
586,10,10,1.0,10000,0.5860369609856263,114.79937075628456,271.95922926068306,0.027195922926068306
587,5,3,0.1,100000,0.5861738535249829,125.07469725830634,113.46838243491948,0.0011346838243491949
588,4,5,0.5,50000,0.5864476386036961,123.54650867913769,80.06628632824868,0.0016013257265649736
